Sidewalk Cafe(s),Sidewalk cafe(s) for Friends Sushi,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sushi Taiyo/Izakaya Hapa,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Epic,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Qdoba Restaurant Corporation,53
Honorary Street Designation(s),"Honorary street designation as ""Honorable Thomas G. Lyons Way""",53
Sidewalk Cafe(s),Sidewalk cafe(s) for San-Marino Deli,53
Honorary Street Designation(s),"Honorary street designation as ""Sam 'Babe' Belpidio Way""",53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Torres, Sigifredo - fences",53
Honorary Street Designation(s),"Honorary street designation as  ""Jordan C. Peric Way""",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Moe's Cantina,53
Honorary Street Designation(s),"Honorary street designation as ""Deborah Ceglarek Way""",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Prairie Fire,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cafe Descartes,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Gilt Bar,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Edgebrook Festival,61
Sidewalk Cafe(s),Sidewalk cafe(s) for P. J. Clarke's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Club Lago,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 4730 W Irving Park Rd,61
Sidewalk Cafe(s),Sidewalk cafe(s) for PJ Clarke's East,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 5406 N Elston Ave,61
Sidewalk Cafe(s),Sidewalk cafe(s) for O'Callaghan's,53
Handicapped Parking,Handicapped Parking Permit No. 50107,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cyrano's Bistrot and Wine Bar,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jimmy John's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Havana Grill,53
"",Agreement for use of public way on portion of S Palmer Blvd,53
Handicapped Parking,Handicapped Parking Permit No. 72706,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Frontera Grill/Topolobampo,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Oysy,53
Sidewalk Cafe(s),Sidewalk cafe(s) for China Grill ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Xando Coffee and Bar/Cosi Sandwich Bar,53
Handicapped Parking,Handicapped Parking Permit No. 77798,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Xando Coffee and Bar/Cosi Sandwich Bar,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Johnny's State St Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Chicago French Market,53
Handicapped Parking,Handicapped Parking Permit No. 9045,53
Honorary Street Designation(s),"Honorary street designation as ""Josh Nemeth Plaza""",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Roti Mediterranean Grill,53
Honorary Street Designation(s),"Honorary street designation as ""Paulino Villareal Way""",61
Handicapped Parking,Handicapped Parking Permit No. 76548,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Wow Bao,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Bella Luna Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mercadito Chicago,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Nacional 27,53
Handicapped Parking,Handicapped Parking Permit No. 76559,53
Handicapped Parking,Handicapped Parking Permit No. 67698,53
Handicapped Parking,Handicapped Parking Permit No. 76647,53
Handicapped Parking,Handicapped Parking Permit No. 76564,53
Handicapped Parking,Handicapped Parking Permit No. 68730,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Pius V Kermes,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Via Crucis Viviente Procession,53
Handicapped Parking,Handicapped Parking Permit No. 76560,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Pius V Kermes,53
Handicapped Parking,Handicapped Parking Permit No. 76632,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Mole de Mayo Event,53
Handicapped Parking,Handicapped Parking Permit No. 73731,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Fiesta del Sol,53
Handicapped Parking,Handicapped Parking Permit No. 70970,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Chicago Dragon Boat Race for Literacy,53
Handicapped Parking,Handicapped Parking Permit No. 76636,53
Handicapped Parking,Handicapped Parking Permit No. 72422,53
Sidewalk Cafe(s),Sidewalk cafe(s) for M Burger - 5 W Ontario St,53
Handicapped Parking,Handicapped Parking Permit No. 76568,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Thalia Spice Asian Fushion Bistro,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Leopold,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Maude's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Omni Chicago Hotel ,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Gage, The",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Green Corner Juice Bar/Coffee,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Junior's Sports Lounge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Siboney Cuban Cuisine,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caribou Coffee Company Inc,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Henri LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for One Galaria Inc.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fedora Lounge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kohan Japanese Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for  Mike Ditka's Restaurant,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Coffee Studio, The",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jamba Juice No 511,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for 5 de Mayo Festival and Parade,61
Sidewalk Cafe(s),Sidewalk cafe(s) for Lucky's Sandwich Company,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hamburger Mary's Chicago,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Potbelly Sandwich Works LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Chicago Busy Burger,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Trattoria Isabella,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pauline's Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for C-House Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for La Plena Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Blue 13,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Edgewater, The",53
Sidewalk Cafe(s),"Sidewalk cafe(s) for El Pacifico, Inc",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Coco Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lucky Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jimmy John's Sandwich Shop,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Nicholas of Tolentine Church Carnival,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mista Pizza,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Prosecco ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Don Juan,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Favia Cafe & Sweets Shop,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Orange Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hotel Monaco,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Michael's Restaurant, Inc.",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Brian's Juice Bar & Deli,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Output,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Leonidas Cafe Chocolaterie,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kit Kat Lounge and Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lou Malnati's Pizzeria,53
Sidewalk Cafe(s),Sidewalk cafe(s) for La Bruquena Restaurant & Lounge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for West Egg Cafe,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Continental Lounge, The",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jake's Pup in the Ruff Inc.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Paradise Cantina,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cafe Colao,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pastoral,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hannah's Bretzel LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Rocks Lakeview,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Go Roma Italian Kitchen ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sushi Samba,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Awake Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jamba Juice No 628,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jamba Juice No 343,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jamba Juice No 630,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Coronas Coffee ll,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Finley Mahony's,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for JFMC Facilities  Corporation/Jarvis House,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Food Town,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Ra Sushi,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for JFMC Facilities Corporation/Farwell House,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Angelina Ristorante,53
Sidewalk Cafe(s),Sidewalk cafe(s) for T's,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for JFMC Facilities Corporation/Swartzberg House,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Brett's Kitchen Inc.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Corner 41 Bar & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Julius Meinl,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Bookcellar, The",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mr. J's,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for JFMC Facilities Corporation/Sampson-Katz Center,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sticky Rice,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for JFMC Facilities Corporation/Levy House,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Subway,53
Sidewalk Cafe(s),Sidewalk cafe(s) for I Monelli,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Angel Food Ltd,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for Carlson Communities Services,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fork,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for National Latino Education Institute,53
Sidewalk Cafe(s),Sidewalk cafe(s) for La Bocca,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Xippo,53
Sidewalk Cafe(s),Sidewalk cafe(s) for A Taste of Heaven,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Demera Ethiopian Restaurant,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for Back of the Yards Neighborhood Council,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Reza's Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Marigold,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fat Cat,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for Chicago Charter School Foundation,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Ras Dashen Ethiopian Restaurant Inc,53
Not-for-Profit Fee Exemption(s),"Not-for-profit fee exemption(s) for University of Chicago Medical Center, The",53
Sidewalk Cafe(s),Sidewalk cafe(s) for La Fonda Latino Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kitchen Sink,53
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s) for Noble Network of Charter Schools/Muchin College Prep,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Leona's Pizzeria ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Chuckie's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Good To Go Jamaican Cuisine LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Morseland,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hard Rock Hotel,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Grill Inn,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Boss Bar,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Burrito Beach No 8,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mayne Stage/Act One Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Paris Club,53
Sidewalk Cafe(s),Sidewalk cafe(s) for O'Leary's Public House,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pane Caldo,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Med Kitchen,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Blue Frog Bar & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Saigon Sisters,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kiki's Bistro,53
Handicapped Parking,Handicapped Parking Permit No. 71454,53
Handicapped Parking,Handicapped Parking Permit No. 75196,53
Condominium Claim(s),"Condominium claim for Doral South Condo Assn., The ",66
Condominium Claim(s),Condominium claim for 2666 E 73rd St,66
Condominium Claim(s),Condominium claim for 7363 South Shore Condo ,66
Condominium Claim(s),Condominium claim for 7855-7861 South Shore Condo ,66
Condominium Claim(s),Condominium claim for 5750 South King Drive Condo Assn. ,66
Condominium Claim(s),Condominium claim for Appleville Owners Assn. ,66
Damage to Vehicle Claim(s),Condominium claim for Archer Place Condo ,66
Condominium Claim(s),Condominium claim for 1500-1502 West Augusta Boulevard Condo Assn. ,66
Condominium Claim(s),Condominium claim for 5205 West Drummond Condo Assn. ,66
Condominium Claim(s),Condominium claim for Notingham Manor Condo Assn. ,66
Condominium Claim(s),Condominium claim for Janis Courts Assn. ,66
Condominium Claim(s),Condominium claims for Friendly Village No. 2 and sundry others ,66
Condominium Claim(s),Condominium claim for 415 Condo Assn. ,66
Condominium Claim(s),Condominium claim for 3410 Lakeshore Drive Condo Assn. ,66
Condominium Claim(s),Condominium claim for Pensacola Condo Assn. ,66
Condominium Claim(s),Condominium claim for Windsor Long Condo Assn. ,66
Condominium Claim(s),Condominium claim for Magnolia Court Condo Assn. ,66
Condominium Claim(s),Condominium claim for 4880 North Marine Drive Condo Assn. ,66
Condominium Claim(s),Condominium claim for 5000 North Marine Drive Corp. ,66
Condominium Claim(s),Condominium claim for 5757 North Sheridan Road Condo Assn. ,66
Honorary Street Designation(s),"Honorary street designation as ""Paul Moore Way""",61
Damage to Vehicle Claim(s),"Damage to vehicle claim for Richardson, Stanley ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Kidd, Evelyn ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Founders Ins. and Holzman, Jane ",66
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1924 W Chicago Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 717-719 E 63rd St,53
Handicapped Parking,Handicapped Parking Permit No. 76012,53
Handicapped Parking,Handicapped Parking Permit No. 76632,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 5840 W Chicago Ave,53
Handicapped Parking,Handicapped Parking Permit No. 75617,53
Handicapped Parking,Handicapped Parking Permit No. 71476,53
Handicapped Parking,Handicapped Parking Permit No. 73080,53
Handicapped Parking,Handicapped Parking Permit No. 72867,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2202-2224 W Cermak Rd,53
Damage to Vehicle Claim(s),"Damage to vehicle claim for Foor, Nathan ",66
Historical Landmark Fee Waiver(s),Historical landmark fee waiver for property at 5450-5484 S South Shore Dr,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Northhalsted Halloween Costume Parade,61
Honorary Street Designation(s),"Honorary street designation as ""Peter Masters Blvd""",53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Irish American Heritage Festival,61
Honorary Street Designation(s),"Honorary street designation as ""Neil Bosanko Way""",53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Gloria Dei Carnival,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 1868 N Milwaukee Ave - north elevation,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 1868 N Milwaukee Ave - south elevation,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 2367 W Logan Blvd,53
Honorary Street Designation(s),"Honorary street designation as ""Waring Way""",53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 2718 W Roscoe St,61
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 3132 N California Ave,61
Honorary Street Designation(s),"Honorary street designation as ""Ken Raskin Way""",53
Honorary Street Designation(s),"Honorary street designation as ""Alex Dana Way""",53
Honorary Street Designation(s),"Honorary street designation as ""Buddy Guy Way""",53
Handicapped Parking,Handicapped Parking Permit No. 1744,53
Handicapped Parking,Handicapped Parking Permit No. 49543,53
Handicapped Parking,Handicapped Parking Permit No. 76251,53
Handicapped Parking,Handicapped Parking Permit No. 77882,53
Handicapped Parking,Handicapped Parking Permit No. 75353,53
Handicapped Parking,Handicapped Parking Permit No. 57561,53
Handicapped Parking,Handicapped Parking Permit No. 74729,53
Handicapped Parking,Handicapped Parking Permit No. 73289,53
Handicapped Parking,Handicapped Parking Permit No. 78127,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Alivio y Salud Run for Health,53
Handicapped Parking,Handicapped Parking Permit No. 78118,53
Honorary Street Designation(s),"Honorary street designation as ""Honorary Mary L. Greenwood Way""",53
Handicapped Parking,Handicapped Parking Permit No. 73712,53
Handicapped Parking,Handicapped Parking Permit No. 74887,53
Handicapped Parking,Handicapped Parking Permit No. 70746,53
Handicapped Parking,Handicapped Parking Permit No. 76752,53
Handicapped Parking,Handicapped Parking Permit No. 76758,53
Handicapped Parking,Handicapped Parking Permit No. 77424,53
Handicapped Parking,Handicapped Parking Permit No. 64457,53
Handicapped Parking,Handicapped Parking Permit No. 75187,53
Handicapped Parking,Handicapped Parking Permit No. 75189,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 73 W Monroe St,61
Handicapped Parking,Handicapped Parking Permit No. 75179,53
Handicapped Parking,Handicapped Parking Permit No. 75190,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Chicago Turkish Festival,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Clark After Dark,61
Handicapped Parking,Handicapped Parking Permit No. 75188,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Croatian American Day,61
Handicapped Parking,Handicapped Parking Permit No. 75192,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for World Fair Trade Day,61
Handicapped Parking,Handicapped Parking Permit No. 55136,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 401 N Michigan Ave,61
Handicapped Parking,Handicapped Parking Permit No. 77765,53
Handicapped Parking,Handicapped Parking Permit No. 75180,53
Honorary Street Designation(s),"Honorary street designation as ""Judge R. Eugene and Alzata Pincham Way""",53
Handicapped Parking,Handicapped Parking Permit No. 78114,53
Handicapped Parking,Handicapped Parking Permit No. 73609,53
Handicapped Parking,Handicapped Parking Permit No. 43145,53
Handicapped Parking,Handicapped Parking Permit No. 40984,53
Handicapped Parking,Handicapped Parking Permit No. 64399,53
Handicapped Parking,Handicapped Parking Permit No. 16398,53
Handicapped Parking,Handicapped Parking Permit No. 73388,53
Handicapped Parking,Handicapped Parking Permit No. 73401,53
Handicapped Parking,Handicapped Parking Permit No. 78044,53
Handicapped Parking,Handicapped Parking Permit No. 59926,53
Handicapped Parking,Handicapped Parking Permit No. 74808,53
Honorary Street Designation(s),"Honorary street designation as ""Reverend Alonzo Bell, Sr. Drive""",61
Handicapped Parking,Handicapped Parking Permit No. 72870,53
Handicapped Parking,Handicapped Parking Permit No. 40732,53
Handicapped Parking,Handicapped Parking Permit No. 12376,53
Handicapped Parking,Handicapped Parking Permit No. 67205,53
Handicapped Parking,Handicapped Parking Permit No. 78077,53
Handicapped Parking,Handicapped Parking Permit No. 78079,53
Handicapped Parking,Handicapped Parking Permit No. 78071,53
